time,omega1,omega2,omega3,rotation11,rotation12,rotation13,rotation21,rotation22,rotation23,rotation31,rotation32,rotation33,ell1,ell2,ell3,energy,
19.100000,0.985661,0.194832,9.999087,-0.960833,-0.265615,0.078875,0.266773,-0.963735,0.004331,0.074865,0.025203,0.996875,5.000010,0.000001,129.999998,652.499987,
19.110000,0.971618,0.273144,9.998206,-0.982694,-0.167598,0.078720,0.169222,-0.985459,0.014384,0.075166,0.027457,0.996793,5.000010,0.000002,129.999998,652.499987,
19.120000,0.952916,0.350138,9.997052,-0.994719,-0.067918,0.076771,0.069966,-0.997240,0.024302,0.074909,0.029546,0.996753,5.000010,0.000003,129.999998,652.499986,
19.130000,0.929648,0.425443,9.995648,-0.996786,0.032411,0.073074,-0.030005,-0.998965,0.033780,0.074094,0.031480,0.996754,5.000010,0.000005,129.999998,652.499986,
19.140000,0.901927,0.498698,9.994020,-0.988870,0.132372,0.067728,-0.129695,-0.990628,0.042526,0.072723,0.033270,0.996797,5.000009,0.000006,129.999998,652.499986,
19.150000,0.869889,0.569550,9.992199,-0.971044,0.230953,0.060879,-0.228106,-0.972324,0.050270,0.070805,0.034929,0.996878,5.000008,0.000007,129.999998,652.499986,
19.160000,0.833690,0.637660,9.990221,-0.943483,0.327161,0.052718,-0.324255,-0.944250,0.056769,0.068353,0.036468,0.996994,5.000007,0.000008,129.999998,652.499986,
19.170000,0.793506,0.702704,9.988123,-0.906454,0.420027,0.043474,-0.417179,-0.906705,0.061817,0.065383,0.037899,0.997140,5.000006,0.000008,129.999998,652.499986,
19.180000,0.749534,0.764370,9.985945,-0.860325,0.508623,0.033404,-0.505944,-0.860079,0.065248,0.061918,0.039235,0.997310,5.000005,0.000009,129.999998,652.499986,
19.190000,0.701985,0.822366,9.983730,-0.805551,0.592065,0.022795,-0.589660,-0.804855,0.066944,0.057982,0.040487,0.997496,5.000003,0.000009,129.999998,652.499986,
19.200000,0.651090,0.876416,9.981519,-0.742675,0.669525,0.011944,-0.667482,-0.741602,0.066835,0.053606,0.041666,0.997692,5.000002,0.000009,129.999998,652.499985,
19.210000,0.597094,0.926266,9.979354,-0.672324,0.740237,0.001161,-0.738626,-0.670963,0.064904,0.048824,0.042781,0.997891,5.000001,0.000009,129.999998,652.499985,
19.220000,0.540256,0.971679,9.977278,-0.595201,0.803507,-0.009249,-0.802372,-0.593656,0.061184,0.043671,0.043840,0.998084,4.999999,0.000009,129.999998,652.499985,
19.230000,0.480850,1.012443,9.975329,-0.512077,0.858714,-0.018992,-0.858074,-0.510462,0.055762,0.038189,0.044853,0.998263,4.999998,0.000008,129.999998,652.499985,
19.240000,0.419159,1.048365,9.973545,-0.423785,0.905321,-0.027788,-0.905167,-0.422216,0.048771,0.032421,0.045823,0.998423,4.999997,0.000007,129.999998,652.499985,
19.250000,0.355479,1.079279,9.971960,-0.331213,0.942878,-0.035388,-0.943172,-0.329800,0.040389,0.026411,0.046757,0.998557,4.999996,0.000006,129.999998,652.499985,
19.260000,0.290111,1.105038,9.970603,-0.235291,0.971021,-0.041575,-0.971701,-0.234136,0.030835,0.020208,0.047656,0.998659,4.999995,0.000005,129.999998,652.499985,
19.270000,0.223369,1.125524,9.969501,-0.136988,0.989482,-0.046171,-0.990462,-0.136173,0.020361,0.013860,0.048522,0.998726,4.999994,0.000004,129.999998,652.499985,
19.280000,0.155567,1.140641,9.968675,-0.037293,0.998086,-0.049043,-0.999263,-0.036883,0.009244,0.007418,0.049354,0.998754,4.999994,0.000002,129.999998,652.499985,
19.290000,0.087028,1.150318,9.968141,0.062786,0.996755,-0.050107,-0.998013,0.062754,-0.002219,0.000932,0.050149,0.998741,4.999993,0.000001,129.999998,652.499985,
19.300000,0.018077,1.154510,9.967908,0.162239,0.985504,-0.049331,-0.986722,0.161752,-0.013723,-0.005545,0.050904,0.998688,4.999993,-0.000001,129.999998,652.499985,
19.310000,-0.050959,1.153199,9.967981,0.260060,0.964447,-0.046732,-0.965504,0.259136,-0.024960,-0.011962,0.051613,0.998595,4.999994,-0.000002,129.999998,652.499985,
19.320000,-0.119754,1.146389,9.968358,0.355263,0.933791,-0.042381,-0.934573,0.353943,-0.035629,-0.018270,0.052269,0.998466,4.999994,-0.000004,129.999998,652.499985,
19.330000,-0.187982,1.134113,9.969033,0.446884,0.893836,-0.036398,-0.894243,0.445237,-0.045448,-0.024418,0.052861,0.998303,4.999995,-0.000005,129.999998,652.499985,
19.340000,-0.255319,1.116428,9.969993,0.534001,0.844972,-0.028947,-0.844923,0.532114,-0.054157,-0.030358,0.053380,0.998113,4.999996,-0.000006,129.999998,652.499985,
19.350000,-0.321446,1.093416,9.971219,0.615734,0.787677,-0.020235,-0.787112,0.613711,-0.061527,-0.036045,0.053814,0.997900,4.999997,-0.000007,129.999998,652.499985,
19.360000,-0.386048,1.065185,9.972688,0.691261,0.722510,-0.010504,-0.721397,0.689217,-0.067368,-0.041435,0.054148,0.997673,4.999998,-0.000008,129.999998,652.499985,
19.370000,-0.448818,1.031865,9.974372,0.759823,0.650109,-0.000024,-0.648445,0.757875,-0.071533,-0.046486,0.054370,0.997438,4.999999,-0.000009,129.999998,652.499985,
19.380000,-0.509456,0.993614,9.976239,0.820733,0.571183,0.010913,-0.568992,0.818997,-0.073922,-0.051161,0.054463,0.997204,5.000001,-0.000009,129.999998,652.499985,
19.390000,-0.567673,0.950610,9.978254,0.873382,0.486510,0.022003,-0.483843,0.871963,-0.074487,-0.055425,0.054412,0.996979,5.000002,-0.000009,129.999998,652.499985,
19.400000,-0.623190,0.903055,9.980377,0.917245,0.396925,0.032939,-0.393858,0.916234,-0.073231,-0.059247,0.054199,0.996771,5.000003,-0.000009,129.999998,652.499985,
19.410000,-0.675740,0.851173,9.982569,0.951886,0.303314,0.043417,-0.299943,0.951356,-0.070208,-0.062601,0.053809,0.996587,5.000005,-0.000009,129.999998,652.499985,
19.420000,-0.725071,0.795210,9.984787,0.976965,0.206609,0.053149,-0.203044,0.976961,-0.065523,-0.065463,0.053223,0.996435,5.000006,-0.000008,129.999998,652.499985,
19.430000,-0.770944,0.735430,9.986990,0.992235,0.107774,0.061867,-0.104134,0.992778,-0.059328,-0.067815,0.052426,0.996320,5.000007,-0.000008,129.999998,652.499986,
19.440000,-0.813137,0.672117,9.989135,0.997549,0.007800,0.069332,-0.004207,0.998634,-0.051819,-0.069642,0.051401,0.996247,5.000008,-0.000007,129.999998,652.499986,
19.450000,-0.851445,0.605573,9.991181,0.992862,-0.092309,0.075342,0.095738,0.994454,-0.043227,-0.070935,0.050133,0.996220,5.000009,-0.000006,129.999998,652.499986,
19.460000,-0.885682,0.536115,9.993088,0.978225,-0.191544,0.079739,0.194700,0.980266,-0.033817,-0.071689,0.048607,0.996242,5.000010,-0.000004,129.999998,652.499986,
19.470000,-0.915682,0.464075,9.994822,0.953792,-0.288899,0.082409,0.291691,0.956200,-0.023874,-0.071903,0.046810,0.996313,5.000010,-0.000003,129.999998,652.499986,
19.480000,-0.941297,0.389798,9.996347,0.919810,-0.383387,0.083288,0.385744,0.922489,-0.013700,-0.071581,0.044730,0.996431,5.000010,-0.000002,129.999998,652.499986,
19.490000,-0.962402,0.313643,9.997635,0.876623,-0.474047,0.082367,0.475922,0.879464,-0.003603,-0.070732,0.042359,0.996596,5.000010,-0.000000,129.999998,652.499986,
19.500000,-0.978894,0.235974,9.998661,0.824666,-0.559955,0.079685,0.561326,0.827555,0.006113,-0.069368,0.039689,0.996801,5.000010,0.000001,129.999998,652.499986,
19.510000,-0.990692,0.157167,9.999406,0.764458,-0.640234,0.075335,0.641107,0.767284,0.015153,-0.067506,0.036714,0.997043,5.000010,0.000002,129.999998,652.499986,
19.520000,-0.997738,0.077600,9.999855,0.696603,-0.714067,0.069457,0.714471,0.699258,0.023244,-0.065167,0.033433,0.997314,5.000009,0.000003,129.999998,652.499986,
19.530000,-0.999996,-0.002341,10.000000,0.621777,-0.780700,0.062235,0.780689,0.624171,0.030139,-0.062376,0.029847,0.997606,5.000008,0.000004,129.999998,652.499986,
19.540000,-0.997457,-0.082270,9.999837,0.540726,-0.839454,0.053894,0.839099,0.542784,0.035627,-0.059161,0.025958,0.997911,5.000007,0.000005,129.999998,652.499986,
19.550000,-0.990132,-0.161803,9.999371,0.454256,-0.889734,0.044689,0.889122,0.455930,0.039537,-0.055553,0.021774,0.998218,5.000006,0.000005,129.999998,652.499986,
19.560000,-0.978058,-0.240554,9.998609,0.363230,-0.931031,0.034902,0.930255,0.364492,0.041744,-0.051588,0.017305,0.998518,5.000004,0.000006,129.999998,652.499986,
19.570000,-0.961293,-0.318144,9.997567,0.268553,-0.962930,0.024831,0.962088,0.269406,0.042175,-0.047302,0.012563,0.998802,5.000003,0.000006,129.999998,652.499986,
19.580000,-0.939921,-0.394200,9.996264,0.171168,-0.985117,0.014783,0.984300,0.171639,0.040803,-0.042734,0.007566,0.999058,5.000002,0.000006,129.999998,652.499986,
19.590000,-0.914046,-0.468355,9.994726,0.072047,-0.997374,0.005064,0.996666,0.072187,0.037659,-0.037927,0.002333,0.999278,5.000001,0.000005,129.999998,652.499986,
19.600000,-0.883794,-0.540253,9.992981,-0.027822,-0.999591,-0.004028,0.999057,-0.027939,0.032822,-0.032922,-0.003112,0.999453,4.999999,0.000005,129.999998,652.499986,
19.610000,-0.849314,-0.609550,9.991064,-0.127441,-0.991757,-0.012214,0.991443,-0.127726,0.026421,-0.027764,-0.008744,0.999576,4.999998,0.000004,129.999998,652.499986,
19.620000,-0.810773,-0.675914,9.989012,-0.225814,-0.973966,-0.019241,0.973896,-0.226166,0.018631,-0.022498,-0.014533,0.999641,4.999997,0.000003,129.999998,652.499986,
19.630000,-0.768359,-0.739028,9.986862,-0.321954,-0.946413,-0.024888,0.946585,-0.322267,0.009666,-0.017169,-0.020448,0.999643,4.999996,0.000002,129.999998,652.499986,
19.640000,-0.722277,-0.798593,9.984658,-0.414898,-0.909391,-0.028973,0.909776,-0.415066,-0.000224,-0.011822,-0.026454,0.999580,4.999996,0.000001,129.999998,652.499985,
19.650000,-0.672752,-0.854324,9.982440,-0.503711,-0.863287,-0.031360,0.863832,-0.503638,-0.010765,-0.006502,-0.032514,0.999450,4.999995,-0.000001,129.999998,652.499985,
19.660000,-0.620021,-0.905959,9.980251,-0.587497,-0.808577,-0.031961,0.809208,-0.587099,-0.021660,-0.001251,-0.038590,0.999254,4.999995,-0.000002,129.999998,652.499985,
19.670000,-0.564338,-0.953254,9.978132,-0.665413,-0.745824,-0.030738,0.746447,-0.664625,-0.032605,0.003887,-0.044642,0.998995,4.999995,-0.000004,129.999998,652.499985,
19.680000,-0.505972,-0.995985,9.976126,-0.736670,-0.675664,-0.027706,0.676174,-0.735450,-0.043291,0.008873,-0.050627,0.998678,4.999996,-0.000005,129.999998,652.499985,
19.690000,-0.445200,-1.033953,9.974268,-0.800546,-0.598809,-0.022931,0.599092,-0.798879,-0.053418,0.013667,-0.056504,0.998309,4.999996,-0.000006,129.999998,652.499985,
19.700000,-0.382315,-1.066978,9.972596,-0.856394,-0.516030,-0.016530,0.515973,-0.854291,-0.062701,0.018234,-0.062228,0.997895,4.999997,-0.000008,129.999998,652.499985,
19.710000,-0.317615,-1.094908,9.971140,-0.903647,-0.428158,-0.008663,0.427652,-0.901145,-0.070878,0.022540,-0.067756,0.997447,4.999998,-0.000009,129.999998,652.499984,
19.720000,-0.251409,-1.117611,9.969929,-0.941823,-0.336067,0.000464,0.335016,-0.938987,-0.077719,0.026554,-0.073044,0.996975,4.999999,-0.000010,129.999998,652.499984,
19.730000,-0.184011,-1.134981,9.968986,-0.970534,-0.240672,0.010613,0.238999,-0.967449,-0.083030,0.030251,-0.078050,0.996490,5.000000,-0.000011,129.999998,652.499984,
19.740000,-0.115741,-1.146939,9.968328,-0.989486,-0.142920,0.021516,0.140569,-0.986256,-0.086662,0.033606,-0.082729,0.996005,5.000002,-0.000011,129.999998,652.499984,
19.750000,-0.046923,-1.153427,9.967968,-0.998486,-0.043777,0.032881,0.040719,-0.995228,-0.088512,0.036599,-0.087041,0.995532,5.000003,-0.000011,129.999998,652.499984,
19.760000,0.022118,-1.154416,9.967913,-0.997441,0.055779,0.044406,-0.059543,-0.994278,-0.088527,0.039214,-0.090947,0.995083,5.000005,-0.000012,129.999998,652.499984,
19.770000,0.091054,-1.149902,9.968164,-0.986361,0.154763,0.055783,-0.159205,-0.983416,-0.086706,0.041439,-0.094406,0.994671,5.000006,-0.000011,129.999998,652.499984,
19.780000,0.159558,-1.139905,9.968716,-0.965358,0.252200,0.066709,-0.257261,-0.962748,-0.083100,0.043266,-0.097385,0.994306,5.000008,-0.000011,129.999997,652.499984,
19.790000,0.227306,-1.124472,9.969558,-0.934646,0.347126,0.076893,-0.352720,-0.932473,-0.077810,0.044690,-0.099849,0.993998,5.000009,-0.000010,129.999997,652.499984,
19.800000,0.293977,-1.103675,9.970676,-0.894535,0.438601,0.086065,-0.444622,-0.892885,-0.070985,0.045712,-0.101767,0.993757,5.000010,-0.000010,129.999997,652.499984,
19.810000,0.359254,-1.077610,9.972046,-0.845434,0.525718,0.093985,-0.532039,-0.844370,-0.062817,0.046334,-0.103113,0.993590,5.000011,-0.000009,129.999997,652.499984,
19.820000,0.422827,-1.046400,9.973644,-0.787841,0.607609,0.100447,-0.614093,-0.787398,-0.053534,0.046564,-0.103862,0.993501,5.000012,-0.000007,129.999997,652.499984,
19.830000,0.484392,-1.010189,9.975439,-0.722339,0.683456,0.105287,-0.689959,-0.722526,-0.043398,0.046413,-0.103994,0.993494,5.000013,-0.000006,129.999997,652.499985,
19.840000,0.543655,-0.969148,9.977396,-0.649592,0.752498,0.108388,-0.758878,-0.650390,-0.032692,0.045894,-0.103492,0.993571,5.000013,-0.000005,129.999997,652.499985,
19.850000,0.600334,-0.923469,9.979479,-0.570335,0.814039,0.109682,-0.820160,-0.571697,-0.021718,0.045026,-0.102345,0.993729,5.000014,-0.000003,129.999997,652.499985,
19.860000,0.654156,-0.873367,9.981647,-0.485369,0.867453,0.109151,-0.873194,-0.487225,-0.010783,0.043828,-0.100546,0.993967,5.000014,-0.000002,129.999997,652.499985,
19.870000,0.704862,-0.819078,9.983860,-0.395551,0.912194,0.106831,-0.917453,-0.397809,-0.000192,0.042324,-0.098090,0.994277,5.000014,-0.000001,129.999997,652.499985,
19.880000,0.752208,-0.760860,9.986074,-0.301783,0.947802,0.102808,-0.952499,-0.304338,0.009758,0.040538,-0.094982,0.994653,5.000013,0.000001,129.999997,652.499985,
19.890000,0.795964,-0.698988,9.988248,-0.205009,0.973905,0.097217,-0.977988,-0.207745,0.018792,0.038499,-0.091226,0.995086,5.000012,0.000002,129.999998,652.499985,
19.900000,0.835920,-0.633756,9.990340,-0.106200,0.990227,0.090237,-0.993670,-0.108998,0.026659,0.036235,-0.086836,0.995563,5.000012,0.000003,129.999998,652.499985,
19.910000,0.871880,-0.565476,9.992310,-0.006344,0.996591,0.082087,-0.999395,-0.009092,0.033144,0.033778,-0.081829,0.996074,5.000011,0.000004,129.999998,652.499986,
19.920000,0.903670,-0.494474,9.994121,0.093560,0.992918,0.073020,-0.995112,0.090967,0.038069,0.031158,-0.076226,0.996604,5.000009,0.000005,129.999998,652.499986,
19.930000,0.931134,-0.421090,9.995737,0.192514,0.979235,0.063313,-0.980868,0.190164,0.041305,0.028408,-0.070054,0.997139,5.000008,0.000005,129.999998,652.499986,
19.940000,0.954137,-0.345675,9.997127,0.289530,0.955671,0.053264,-0.956813,0.287492,0.042770,0.025562,-0.063347,0.997664,5.000007,0.000005,129.999998,652.499986,
19.950000,0.972569,-0.268594,9.998266,0.383643,0.922456,0.043177,-0.923188,0.381961,0.042432,0.022651,-0.056140,0.998166,5.000006,0.000005,129.999998,652.499986,
19.960000,0.986337,-0.190216,9.999130,0.473915,0.879922,0.033361,-0.880334,0.472608,0.040315,0.019709,-0.048475,0.998630,5.000004,0.000005,129.999998,652.499986,
19.970000,0.995374,-0.110921,9.999704,0.559447,0.828498,0.024114,-0.828680,0.558507,0.036491,0.016766,-0.040398,0.999043,5.000003,0.000005,129.999998,652.499986,
19.980000,0.999636,-0.031089,9.999977,0.639388,0.768705,0.015717,-0.768741,0.638782,0.031084,0.013856,-0.031957,0.999393,5.000002,0.000004,129.999998,652.499986,
19.990000,0.999102,0.048892,9.999942,0.712942,0.701152,0.008428,-0.701117,0.712614,0.024262,0.011006,-0.023206,0.999670,5.000001,0.000003,129.999998,652.499986,
20.000000,0.993774,0.128637,9.999602,0.779376,0.626529,0.002473,-0.626480,0.779250,0.016235,0.008246,-0.014202,0.999865,5.000000,0.000002,129.999998,652.499986,
20.010000,0.983678,0.207761,9.998962,0.838028,0.545598,-0.001964,-0.545573,0.838015,0.007249,0.005602,-0.005003,0.999972,4.999999,0.000001,129.999998,652.499986,
20.020000,0.968865,0.285883,9.998035,0.888310,0.459188,-0.004739,-0.459202,0.888312,-0.002424,0.003098,0.004330,0.999986,4.999999,-0.000000,129.999998,652.499986,
20.030000,0.949407,0.362625,9.996838,0.929720,0.368182,-0.005760,-0.368227,0.929637,-0.012489,0.000757,0.013733,0.999905,4.999999,-0.000002,129.999998,652.499986,
20.040000,0.925400,0.437618,9.995395,0.961841,0.273510,-0.004982,-0.273552,0.961576,-0.022644,-0.001402,0.023143,0.999731,4.999999,-0.000003,129.999998,652.499986,
20.050000,0.896960,0.510502,9.993733,0.984348,0.176137,-0.002415,-0.176122,0.983815,-0.032578,-0.003361,0.032495,0.999466,4.999999,-0.000004,129.999998,652.499986,
20.060000,0.864228,0.580927,9.991884,0.997011,0.077054,0.001880,-0.076908,0.996139,-0.041992,-0.005107,0.041723,0.999116,5.000000,-0.000005,129.999998,652.499986,
20.070000,0.827362,0.648556,9.989884,0.999697,-0.022734,0.007792,0.023100,0.998438,-0.050597,-0.006628,0.050763,0.998689,5.000000,-0.000007,129.999998,652.499985,
20.080000,0.786543,0.713066,9.987770,0.992373,-0.122218,0.015163,0.122900,0.990701,-0.058130,-0.007917,0.059552,0.998194,5.000001,-0.000008,129.999998,652.499985,
20.090000,0.741968,0.774149,9.985583,0.975106,-0.220395,0.023794,0.221494,0.973021,-0.064357,-0.008967,0.068027,0.997643,5.000002,-0.000009,129.999998,652.499985,
20.100000,0.693854,0.831516,9.983365,0.948061,-0.316280,0.033447,0.317893,0.945591,-0.069081,-0.009777,0.076127,0.997050,5.000004,-0.000009,129.999998,652.499985,
20.110000,0.642432,0.884894,9.981159,0.911503,-0.408913,0.043856,0.411128,0.908702,-0.072149,-0.010349,0.083796,0.996429,5.000005,-0.000010,129.999998,652.499985,
20.120000,0.587951,0.934031,9.979006,0.865792,-0.497373,0.054733,0.500261,0.862737,-0.073453,-0.010686,0.090978,0.995796,5.000006,-0.000010,129.999998,652.499985,
20.130000,0.530673,0.978695,9.976948,0.811381,-0.580780,0.065776,0.584393,0.808168,-0.072938,-0.010796,0.097622,0.995165,5.000008,-0.000010,129.999998,652.499985,
20.140000,0.470872,1.018676,9.975024,0.748811,-0.658311,0.076677,0.662676,0.745552,-0.070599,-0.010690,0.103679,0.994553,5.000009,-0.000010,129.999997,652.499984,
20.150000,0.408835,1.053788,9.973270,0.678707,-0.729202,0.087132,0.734316,0.675523,-0.066483,-0.010380,0.109107,0.993976,5.000011,-0.000009,129.999997,652.499984,
20.160000,0.344856,1.083864,9.971720,0.601770,-0.792757,0.096849,0.798590,0.598784,-0.060687,-0.009881,0.113865,0.993447,5.000012,-0.000009,129.999997,652.499984,
20.170000,0.279242,1.108766,9.970404,0.518773,-0.848353,0.105558,0.854846,0.516104,-0.053357,-0.009213,0.117919,0.992980,5.000013,-0.000008,129.999997,652.499984,
20.180000,0.212303,1.128376,9.969346,0.430549,-0.895448,0.113016,0.902512,0.428306,-0.044683,-0.008394,0.121238,0.992588,5.000014,-0.000007,129.999997,652.499984,
20.190000,0.144358,1.142604,9.968567,0.337986,-0.933580,0.119014,0.941106,0.336263,-0.034890,-0.007447,0.123800,0.992279,5.000015,-0.000005,129.999997,652.499984,
20.200000,0.075730,1.151383,9.968082,0.242017,-0.962380,0.123387,0.970236,0.240885,-0.024238,-0.006396,0.125583,0.992063,5.000016,-0.000004,129.999997,652.499984,
20.210000,0.006742,1.154673,9.967899,0.143611,-0.981564,0.126012,0.989606,0.143117,-0.013010,-0.005264,0.126573,0.991943,5.000016,-0.000003,129.999997,652.499984,
20.220000,-0.062277,1.152457,9.968022,0.043759,-0.990946,0.126820,0.999019,0.043923,-0.001506,-0.004078,0.126764,0.991925,5.000016,-0.000001,129.999997,652.499984,
20.230000,-0.131002,1.144748,9.968449,-0.056530,-0.990431,0.125789,0.998382,-0.055718,0.009968,-0.002864,0.126151,0.992007,5.000016,0.000000,129.999997,652.499984,
20.240000,-0.199105,1.131579,9.969172,-0.156245,-0.980021,0.122950,0.987702,-0.154822,0.021105,-0.001648,0.124738,0.992188,5.000016,0.000002,129.999997,652.499984,
20.250000,-0.266265,1.113014,9.970177,-0.254380,-0.959816,0.118386,0.967089,-0.252408,0.031609,-0.000457,0.122532,0.992464,5.000016,0.000003,129.999997,652.499984,
20.260000,-0.332163,1.089137,9.971444,-0.349945,-0.930008,0.112227,0.936755,-0.347512,0.041200,0.000684,0.119549,0.992828,5.000015,0.000005,129.999997,652.499984,
20.270000,-0.396485,1.060061,9.972951,-0.441979,-0.890884,0.104650,0.897007,-0.439188,0.049626,0.001750,0.115808,0.993270,5.000014,0.000006,129.999997,652.499984,
20.280000,-0.458926,1.025920,9.974667,-0.529557,-0.842822,0.095870,0.848253,-0.526523,0.056668,0.002717,0.111333,0.993779,5.000013,0.000007,129.999997,652.499984,
20.290000,-0.519186,0.986876,9.976561,-0.611799,-0.786291,0.086137,0.790987,-0.608645,0.062145,0.003562,0.106155,0.994343,5.000012,0.000007,129.999997,652.499984,
20.300000,-0.576979,0.943110,9.978596,-0.687882,-0.721841,0.075726,0.725790,-0.684729,0.065923,0.004266,0.100310,0.994947,5.000010,0.000008,129.999997,652.499984,
